stop_id,stop_name,stop_lat,stop_lon
6233,NW 22 AV & W BUNCHE PARK DR,25.916848,-80.236382
5346457879218956153,Untitled Stop,25.9150569809943,-80.2342783291086
6242,W BUNCHE PARK DR & NW 160 ST,25.920499,-80.239764
6389,NW 160 ST & NW 26 AV,25.920304,-80.243165
10600,NW 159 St & 27 Ave,25.919105,-80.244764
6290,NW 32 AV & NW 159 ST,25.918693,-80.252436
6291,NW 32 AV & NW 157 ST,25.916314,-80.252341
6374,NW 151 ST & NW 33 CT,25.911517,-80.254776
10587,NW 161ST ST@NW 38TH PL,25.920593,-80.263773
6343,NW 42 AV & NW 157 ST,25.917609,-80.268411
10589,4752 NW 165TH ST,25.923403,-80.278428
10591,NW 54TH AVE@167TH ST,25.924765,-80.288456
10592,5191 NW 167TH ST@CBT COLLAGE,25.924874,-80.284747
10593,4831 NW 167TH ST@MAGIK ADULT DAYCARE,25.924893,-80.279632
243,NW 47 AV & 168 TERR,25.926332,-80.276648
6425,NW 173 DR & NW 43 RD,25.931914,-80.271862
6432,NW 175 ST & NW 39 AV,25.932853,-80.265204
6300,NW 37 AV & # 18451,25.942187,-80.261376
6302,NW 37 AV & NW 188 ST,25.945138,-80.261509
6305,NW 37 AV & NW 194 ST,25.950286,-80.261739
6307,NW 37 AV & NW 199 ST,25.953758,-80.261892
6558,NW 199 ST & NW 34 CT,25.954792,-80.25929
6560,NW 199 ST & NW 32 AV,25.955448,-80.253455
611,NW 27 AV & 199 ST,25.956404,-80.245864
10594,NW 207TH ST@NW 26TH CT,25.964196,-80.245484
10595,1932 NW 207TH ST@EMERALD DUNES APARTMENTS,25.964663,-80.234444
10596,20702 NW 22ND AVE@BENNET LIFTER PARK,25.964548,-80.238074
10597,2202 NW 207TH ST@ROBERT RENNICK EDUCATIONAL CENTER,25.964501,-80.240431
10598,2676 NW 207TH ST@DIAMOND GIRL BEAUTY SUPPLY,25.964381,-80.245779
6257,NW 27 AV & NW 207 ST,25.963716,-80.246755
606,NW 27 AV & 199 ST,25.956079,-80.246188
6575,NW 199 ST & NW 32 AV,25.955625,-80.254145
6577,NW 199 ST & NW 34 CT,25.955053,-80.2594
6321,NW 37 AV & NW 191 ST,25.947212,-80.261787
6324,NW 37 AV & # 18450,25.941842,-80.261538
6131,NW 7 AV & NW 214 ST,25.97138,-80.214725
577,NW 215 ST & US 441,25.972754,-80.206896
6106,NW 2 AV & NW 204 ST,25.962757,-80.205695
6113,NW 2 AV & NW 203 TE,25.961544,-80.205932
9672894341,Untitled Stop,25.9607902530395,-80.2030438212201
96728943412,Untitled Stop,25.9599742929756,-80.2015010152595
96728943413,Untitled Stop,25.9584239532422,-80.1980433148435
6569,NW 199 ST & NW 1 AV,25.957381,-80.204334
6115,NW 2 AV & NW 195 ST,25.953499,-80.205701
96728943414,Untitled Stop,25.9496053305053,-80.2075416834927
96728943415,Untitled Stop,25.949384474945,-80.213226004808
96728943416,Untitled Stop,25.9491944781764,-80.2188093375167
96728943417,Untitled Stop,25.9491034842418,-80.2205756721381
6158,NW 12 AV & NW 189 TE,25.947882,-80.221543
6160,NW 12 AV & NW 186 ST,25.944365,-80.221403
505,NW 12 AV & 183 ST,25.942273,-80.221335
6516,NW 183 ST & # 1301 (OP TURNPIKE),25.941922,-80.223806
9445,NW 183 ST & NW 17 AV,25.941685,-80.228787
6519,NW 183 ST & NW 18 AV,25.941573,-80.231614
6520,NW 183 ST & NW 19 AV,25.941474,-80.234244
6521,NW 183 ST & NW 22 AV,25.941355,-80.237079
6522,NW 183 ST & NW 23 AV,25.941253,-80.239474
967289434171,Untitled Stop,25.9419393131792,-80.2694736914684
9672894341712,Untitled Stop,25.9436996756373,-80.2696079779092
6335,NW 42 AV & NW 191 ST,25.947647,-80.269707
6337,NW 42 AV & NW 196 ST,25.952194,-80.269924
6556,NW 199 ST & NW 39 CT,25.954487,-80.266514
6310,NW 37 AV & NW 207 DR,25.960929,-80.262132
6312,NW 37 AV & NW 207 ST,25.964351,-80.262233
6313,NW 37 AV & NW 209 TE,25.966148,-80.262278
6606,NW 211 ST & NW 34 PL,25.967722,-80.259725
6608,NW 211 ST & NW 33 AV,25.96779,-80.256584
6609,NW 211 ST & NW 32 AV,25.967842,-80.254748
6610,NW 211 ST & NW 30 AV,25.967963,-80.251475
6612,NW 211 ST & NW 27 CT,25.96814,-80.247232
1417,NW 215 ST & SW 68 LN,25.972466,-80.225547
6622,NW 215 ST & NW 12 AV,25.972215,-80.219312
6605,NW 210 ST & NW 8 PL,25.969631,-80.216651
6603,NW 210 ST & # 20891(NW 9 CT),25.968086,-80.219025
7777771,Untitled Stop,25.7603919113271,-80.3745631137448
7777772,Untitled Stop,25.7618952779118,-80.3724246561166
7777773,Untitled Stop,25.7710124002896,-80.3690268739993
1799,NW 107 AV & NW 12 ST,25.784592,-80.368468
10221,NW 107 AV & 14 ST,25.786876,-80.368563
10222,NW 107 AV & NW 15 ST,25.788174,-80.368606
1800,NW 107 AV & NW 19 ST,25.792128,-80.368715
7777774,Untitled Stop,25.7937433486203,-80.36869528215
10223,NW 107 AV & NW 25 ST,25.797168,-80.368947
9588,NW 107 AV & NW 27 ST (N/F),25.799251,-80.369061
9589,NW 107 AV & NW 31 TR (N/N),25.802628,-80.369144
7777777,Untitled Stop,25.8060501994847,-80.3691125352404
7777778,Untitled Stop,25.8106676944027,-80.3692694510018
7777779,Untitled Stop,25.8124498891242,-80.3693640684593
77777710,Untitled Stop,25.8174254688949,-80.3695211360414
77777711,Untitled Stop,25.821670821045,-80.369565168009
77777712,Untitled Stop,25.8256116245615,-80.3696977846132
77777713,Untitled Stop,25.828202011364,-80.3697793948432
77777714,Untitled Stop,25.832987647776,-80.3698916089049
77777716,Untitled Stop,25.8368505137569,-80.370037366726
77777717,Untitled Stop,25.8393143361307,-80.3700765351118
77777718,Untitled Stop,25.8422358981509,-80.3701913998367
77777719,Untitled Stop,25.8462949397453,-80.3702966924956
77777720,Untitled Stop,25.847794423043,-80.3703062645609
77777721,Untitled Stop,25.8511297794125,-80.3703800616201
77777722,Untitled Stop,25.8536590037354,-80.370402183186
77777723,Untitled Stop,25.8552721028242,-80.3698049003428
77777724,Untitled Stop,25.8532009592554,-80.3625379590746
77777726,Untitled Stop,25.8430737398023,-80.3622061352819
10881,10700 NORTHWEST 74TH STREET,25.8408,-80.3642
77777727,Untitled Stop,25.8403052830468,-80.3661327169388
77777728,Untitled Stop,25.8377757731647,-80.3660884737626
777777299,Untitled Stop,25.8340610799083,-80.3660110482316
10883,DORAL ISLES,25.832914,-80.370197
10884,DORAL ISLES PLAZA (PUBLIX) NW 107 AVE@NW 58 ST,25.8282,-80.3701
10850,BELLA PLAZA (SEDANOS) NW 107 AVE@NW 58 ST,25.825,-80.37
77777729,Untitled Stop,25.8195641998886,-80.369966340125
77777730,Untitled Stop,25.8145752679835,-80.36983598693
9586,NW 107 AV & NW 31 TR (S/F),25.802567,-80.369379
9587,NW 107 AV & NW 27 ST (S/N),25.799017,-80.369274
10253,NW 107 AV & NW 15 ST,25.788194,-80.368963
5051,NW 107 AV & # 230,25.770904,-80.369297
7131,NW 12 AV & NW 21 ST,25.796114,-80.215344
7132,NW 12 AV & NW 20 ST,25.794597,-80.215312
7133,NW 12 AV & NW 18 ST,25.793101,-80.215286
1336,NW 12 AV & 16 ST,25.790609,-80.215229
117,NW 12 AV & 16 ST,25.789578,-80.215201
7134,NW 12 AV & NW 14 ST,25.786897,-80.215121
10545,NW 12 ST & NW 12 AV,25.785607,-80.215213
7924,NW 12 ST & NW 13 CT,25.785504,-80.217809
7197,NW 14 AV & NW 14 ST,25.787923,-80.218836
7198,NW 14 AV & NW 15 ST,25.789246,-80.21895
7199,NW 14 AV & NW 16 ST,25.790466,-80.218985
7855,NW 17 ST & NW 14 AV,25.791131,-80.218875
586,NW 16 ST & 12 AV,25.790365,-80.21604
1337,NW 12 AV & 16 ST,25.790983,-80.214886
7166,NW 12 AV & NW 18 ST,25.793462,-80.214934
7167,NW 12 AV & NW 21 ST,25.796375,-80.215075
162,SANTA CLARA STA & 2050 NW 12 AV,25.795801,-80.216078
599,NW 16 ST & 12 AV,25.790488,-80.215765
7195,NW 14 AV & NW 16 ST,25.790426,-80.219222
7894,NW 14 ST & NW 14 AV,25.787394,-80.218573
7895,NW 14 ST & NW 13 AV,25.787473,-80.216412
1210,NW 12 AV & 14 ST,25.788156,-80.214862
124,NW 12 AV & 15 ST,25.789894,-80.214859
8628,NE 10 AV & NE 183 ST,25.943184,-80.181059
5863,NE 185 ST & NE 13 AV,25.945363,-80.175947
5864,NE 185 ST & NE 14 AV,25.944734,-80.173723
5865,NE 185 ST & # 1566,25.945558,-80.169129
5866,NE 185 ST & #1692,25.945801,-80.167254
5867,NE 185 ST & NE 18 AV,25.945864,-80.165512
1312,NE 185 ST & 18 AV,25.945895,-80.164238
570,NE 185 ST & NE 19 AV,25.945997,-80.162196
8715,NE 185 ST & NE 21 AV,25.946128,-80.159018
5703,NE 22 AV & NE 186 TE,25.947667,-80.156689
5704,NE 22 AV & # 18801,25.949436,-80.15679
5705,NE 22 AV & NE 191 ST,25.951692,-80.156908
5706,NE 22 AV & NE 193 ST,25.953922,-80.157022
5707,NE 22 AV & # 19529,25.956239,-80.157139
571,NE 22 AV & NE 199 ST,25.959224,-80.157298
5958,NE 199 ST & NE 21 AV,25.959427,-80.158939
5959,NE 199 ST & NE 20 AV,25.959392,-80.160998
5708,NE 20 AV & NE 202 ST,25.961786,-80.161542
5972,NE 203 ST & NE 21 AV,25.963021,-80.159561
5973,NE 203 ST & NE 22 AV,25.962965,-80.157854
5974,NE 203 ST & NE 24 AV,25.963062,-80.153163
1365,NE 29 PL & NE 203 ST,25.963251,-80.142025
1366,NE 29 PL & AVNTURA BD,25.961624,-80.141973
1387,AVNTURA BD & NE 29 PL,25.961128,-80.143242
1384,AVNTURA BD & # 2900(FIRE STATION),25.960876,-80.143117
1364,NE 29 PL & AVNTURA BD,25.961789,-80.141784
1390,NE 203 ST & NE 29 CT,25.963833,-80.143471
5975,NE 203 ST & NE 26 AV,25.963689,-80.150012
5976,NE 203 ST & NE 24 AV,25.963267,-80.153824
5977,NE 203 ST & NE 22 AV,25.963183,-80.157262
5978,NE 203 ST & NE 21 AV,25.963266,-80.15938
5709,NE 20 AV & # 20100,25.961337,-80.161416
5957,NE 199 ST & NE 21 AV,25.95933,-80.159898
568,NE 199 ST & NE 21 CT,25.959385,-80.15785
5697,NE 22 AV & NE 197 ST,25.957063,-80.157262
5698,NE 22 AV & 21 CT (APPROX 195ST),25.955556,-80.157182
5699,NE 22 RD & NE 193 STR,25.953963,-80.157103
5700,NE 22 AV & NE 191 ST,25.9518,-80.157018
5701,NE 22 AV & # 18820,25.949346,-80.156878
9961,NE 22 AV & NE 186 ST,25.947459,-80.156821
8716,NE 185 ST & NE 20 AV,25.946264,-80.160631
8717,NE 185 ST & NE 19 AV,25.946166,-80.163911
680,NE 185 ST & NE 18 AV,25.94607,-80.165659
5876,NE 185 ST & APPROX # 1701,25.946004,-80.167412
5877,NE 185 ST & # 1551,25.94564,-80.169522
5878,NE 185 ST & NE 14 AV,25.944867,-80.172975
5879,NE 185 ST & NE 13 AV,25.945424,-80.175397
5884,NE 181 ST (MGD) & NE 10 AV,25.943738,-80.180844
5885,NE 181 ST (MGD) & NE 9 CT,25.942462,-80.18207
5886,NE 181 ST (MGD) & NE 8 AV,25.941739,-80.184319
8504,NW 36 ST & FORREST DR,25.808353,-80.270093
8505,NW 36 ST & MINOLA DR,25.808218,-80.275259
8506,NW 36 ST & DE SOTO DR,25.808135,-80.277227
754,NW 36 ST & PALMETTO DR,25.807979,-80.281604
8509,NW 36 ST & 5400 BLOCK,25.807863,-80.285334
9386,NW 36 ST & NW 57 AV,25.807659,-80.28999
9387,NW 36 ST & # 5887,25.807664,-80.292625
9388,NW 36 ST & NW 62 AV,25.80765,-80.296955
9389,NW 36 ST & # 6355,25.807328,-80.30068
5254,NW 36 ST & NW 72 AV,25.809524,-80.314565
1818,NW 36 ST & NW 79 AV,25.809452,-80.325637
1819,NW 36 ST & WEST OF 8001,25.809874,-80.327537
1820,NW 36 ST & 82 AV,25.80993,-80.329752
1821,NW 36 ST & # 8365,25.809973,-80.332934
1822,NW 36 ST & NW 84 BLK,25.809977,-80.334707
755,NW 36 ST & 87 AV,25.809997,-80.336291
589,NW 36 ST & NW 87 AV,25.810302,-80.338872
1823,NW 36 ST & OP # 9100,25.811146,-80.344587
1824,NW 36 ST & NW 94 AV,25.811698,-80.348218
588,NW 97 AV & 41 ST,25.811066,-80.353598
1796,NW 97 AV & NW 33 ST,25.804074,-80.353378
1839,NW 25 ST & NW 92 AV,25.796795,-80.344
1779,NW 87 AV & NW 33 ST,25.806821,-80.337122
1780,NW 87 AV & # 3737,25.808504,-80.337193
1830,NW 25 ST & 87 AV,25.796976,-80.337665
1833,NW 25 ST & NW 92 AV,25.796949,-80.344648
1046,NW 25 ST & NW 96 AV,25.79693,-80.351029
1795,NW 97 AV & NW 33 ST,25.804201,-80.353264
597,NW 41 ST & 97 AV,25.811484,-80.352281
1809,NW 41 ST & OP # 9405,25.811491,-80.350015
1810,NW 36 ST & # 9250,25.811333,-80.347874
1811,NW 36 ST & # 9100,25.810873,-80.344621
1812,NW 36 ST & NW 87 AV,25.810025,-80.338909
291,NW 36 ST & 87 AV,25.809713,-80.336673
1814,NW 36 ST & OP # 8365,25.809674,-80.33261
1815,NW 36 ST & NW 82 AV,25.809662,-80.329584
1816,NW 36 ST & EAST OF # 8050,25.809607,-80.327714
1817,NW 36 ST & NW 79 AV,25.809165,-80.32551
5246,NW 36 ST & OP # 6355,25.807123,-80.300255
5253,NW 36 ST & LEE DR,25.808096,-80.269845
4084,SW 26 ST & SW 127 AV,25.744108,-80.400546
4098,SW 26 ST & SW 124 AV,25.744035,-80.39596
remix_63c727e3-5406-44ab-b78d-a4f2fd700a2c,Untitled Stop,25.7439428435427,-80.392246369761
3915,SW 122 AV & SW 22 ST,25.747598,-80.390953
3917,SW 122 AV & SW 18 ST,25.752516,-80.390254
3918,SW 122 AV & SW 14 ST,25.755427,-80.39084
3919,SW 122 AV & SW 10 ST,25.758552,-80.392548
remix_8f290bc5-cf5f-4380-9efe-fbe870c40519,Untitled Stop,25.7623614513653,-80.39203935483
5364,WALSH BD & SW 4 ST,25.76426,-80.388149
remix_dac966ae-bd35-4ea8-b898-61b2bb61d84b,Untitled Stop,25.7680381971163,-80.3867962663031
9366,W FLAGLER ST & SW 114 AV,25.768148,-80.381379
9374,W FLAGLER ST & 112 AV,25.7685,-80.376723
remix_85cb21d2-6fb0-4201-88fb-5807f1b6bba0,Untitled Stop,25.764860283541,-80.3685753512969
remix_a2613312-3153-4f8b-a23e-415419452235,Untitled Stop,25.7545097847831,-80.3681275518655
remix_9231577f-1cf9-4f49-8f38-db71629bd6be,Untitled Stop,25.7541903756236,-80.3643369684481
remix_357d3779-100e-42f5-9639-963aa856e39b,Untitled Stop,25.7542346682273,-80.3601709454982
remix_15501d24-32f7-46f2-97c4-4db9659227b9,Untitled Stop,25.7577948471629,-80.3603013003583
remix_10763377-5f5d-4477-901f-6983d943a895,Untitled Stop,25.761273151592,-80.3603051630494
remix_1dda6564-f2b2-4087-bcbb-f83cca4cf686,Untitled Stop,25.7613911120977,-80.3555308424121
remix_6a1e0860-2a3e-43b9-bd06-5573a9998f45,Untitled Stop,25.7614577359865,-80.3524974298351
remix_61c0dbd5-bf8a-4833-9394-47571f6d2c91,Untitled Stop,25.7618725317356,-80.3483212766982
remix_e5b8cab4-9169-4fb3-88b0-9c89a31ad15b,Untitled Stop,25.7616303370275,-80.3440946377007
remix_a91774cb-96b9-4ba4-9687-b536b3ff72b1,Untitled Stop,25.7616978899244,-80.340106860328
remix_386e40c7-b794-4623-a894-53a7cce8d4c5,Untitled Stop,25.7617589989361,-80.3359717882603
remix_23b47b22-ea29-45c4-92db-d724220ca109,Untitled Stop,25.7618963297754,-80.3316424929244
4553,SW 8 ST & SW 80 CT,25.762044,-80.325888
4550,SW 8 ST & FLAGAMI BD,25.762772,-80.316672
4556,SW 8 ST & SW 71 CT,25.762767,-80.311189
8169,SW 8 ST & SW 69 AV,25.763047,-80.307603
8167,SW 8 ST & SW 67 AV,25.763188,-80.303696
9402,SW 8 ST & SW 64 AV,25.763116,-80.300107
8163,SW 8 ST & SW 62 AV,25.763379,-80.296323
remix_9f229483-43d0-450e-ad30-7861c93311dd,Untitled Stop,25.7633039201752,-80.2927572462012
remix_d13ce89c-1322-44ae-9e30-4432ca240d3e,Untitled Stop,25.763409315589,-80.2880515234387
1640,SW 8 ST & LISBON ST,25.763615,-80.283988
8156,SW 8 ST & SW 52 AV,25.763951,-80.279902
remix_91a20511-e073-4f8c-b166-c572f10abf0f,Untitled Stop,25.7639067107269,-80.275687121857
8152,SW 8 ST & SW 47 AV,25.764231,-80.271929
8150,SW 8 ST & SW 44 CT,25.764391,-80.267396
83,SW 8 ST & 42 AV,25.764535,-80.263015
remix_fd7469ff-9119-47a4-9b2d-1761fa6e9631,Untitled Stop,25.7644657535283,-80.2588858705388
remix_6bffca7f-73c5-4a05-9496-e44312d94252,Untitled Stop,25.7645934878406,-80.2549911893812
remix-4464352,Untitled Stop,25.7648,-80.25124
remix_07bddf60-3e47-464a-a0e3-a85a4a5af957,Untitled Stop,25.7648858252004,-80.244870050179
82,SW 8 ST & 27 AV,25.765246,-80.239216
8181,SW 8 ST & SW 24 AV,25.765221,-80.234603
8183,SW 8 ST & SW 22 AV,25.765317,-80.230937
remix_16541d30-cb36-4a94-bc30-3e0b5c9e64b6,Untitled Stop,25.7654382081087,-80.2265201953252
8187,SW 8 ST & SW 17 AV,25.765546,-80.222259
remix_00690597-beef-4151-b858-52acd6c74170,Untitled Stop,25.7656767613971,-80.2185632763923
77,SW 8 ST & 12 AV,25.765786,-80.214104
8191,SW 8 ST & SW 10 AV,25.765867,-80.211226
remix_e6fab28f-7354-4276-a64a-2664cf3a641f,Untitled Stop,25.7660660009328,-80.2073353007065
8195,SW 8 ST & SW 5 AV,25.766063,-80.20257
remix_9fc4356d-d060-405d-b183-f8dcf64bcdbb,Untitled Stop,25.7662183057848,-80.197512158914
78,BRICKELL STATION (EAST SIDE),25.764317,-80.195318
remix-34041279,Untitled Stop,25.76431,-80.19523
remix_361a5aa0-ebfe-4d28-97ac-ac54a4eeb14f,Untitled Stop,25.7673066236888,-80.1975404283063
8124,SW 7 ST & SW 5 AV,25.767193,-80.202259
8126,SW 7 ST & SW 8 AV,25.767026,-80.207281
8128,SW 7 ST & SW 10 AV,25.766894,-80.211041
81,SW 7 ST & 12 AV,25.766821,-80.214266
remix_96c7d20b-3613-4269-a38e-51f4943dd082,Untitled Stop,25.766689717059,-80.2179277371431
8131,SW 7 ST & SW 17 AV,25.766599,-80.222969
8132,SW 7 ST & SW 19 AV,25.766517,-80.226361
8134,SW 7 ST & SW 22 AV,25.766404,-80.230989
10562,SW 7 ST & 24 AV,25.766286,-80.234617
8158,SW 8 ST & SW 55 AV,25.763802,-80.284061
84,SW 8 ST & 57 AV,25.763671,-80.287442
8165,SW 8 ST & SW 64 AV,25.763272,-80.30032
8171,SW 8 ST & SW 71 PL,25.76291,-80.311436
5359,W FLAGLER ST & NW 109 AV,25.768532,-80.373625
8888881,Untitled Stop,25.7684357333144,-80.3814765728953
10508,SW 118 AV & W FLAGLER ST S/F,25.767506,-80.386958
5361,WALSH BD & SW 4 ST,25.764573,-80.387855
remix_207699d2-7c68-4057-812b-9a7a89bee801,Untitled Stop,25.7611364432494,-80.3950442207976
remix_4ec4ab0a-ef10-4c7c-8d21-9c6b89b5cbc4,Untitled Stop,25.7611364423478,-80.398912009092
8888883,Untitled Stop,25.7549800066829,-80.4007034621634
8888882,Untitled Stop,25.7485669800555,-80.4004344381813
remix_9edacc74-9dce-484f-b980-435b4f34f365,Untitled Stop,25.749503156486,-80.2576449337453
311,SW 37 AV & SW 22 ST,25.749639,-80.254444
8224,SW 22 ST & SW 34 AV,25.749921,-80.249295
remix_1d12643d-2ca8-4bc4-819f-c5e7e714838c,Untitled Stop,25.7500685810122,-80.2428501243054
181,SW 22 ST & 27 AV,25.750217,-80.237849
8231,SW 22 ST & SW 22 AV,25.75049,-80.2298
8235,SW 22 ST & SW 17 AV,25.750775,-80.221663
remix-34041090,Untitled Stop,25.7517,-80.21342
remix-40314202,Untitled Stop,25.752469,-80.212271
6998,SW 3 AV & SW 28 RD,25.754234,-80.209651
6999,SW 3 AV & SW 26 RD,25.755158,-80.208298
7000,SW 3 AV & SW 24 RD,25.756697,-80.206052
remix_c71d088e-028d-426c-8818-1ccbf799f3e6,Untitled Stop,25.7577746256786,-80.2044446889295
7002,SW 3 AV & SW 20 RD,25.758867,-80.202867
remix_2ff83fe7-b239-4b6d-8b52-e5f060bdc4fc,Untitled Stop,25.7608423788102,-80.1999926118958
remix-34041230,Untitled Stop,25.76062,-80.19722
remix-34041231,Untitled Stop,25.76329,-80.1973
remix-34041259,Untitled Stop,25.76348,-80.19562
remix-4466721,Untitled Stop,25.76483,-80.19735
8210,SW 13 ST & SW 2 AV,25.76155,-80.198011
remix_c97a9762-70d6-4a0a-b8ae-5e6307bcf7d9,Untitled Stop,25.7608968824171,-80.2004727649991
6989,SW 3 AV & SW 19 RD,25.75944,-80.202543
remix_5d4c83b7-310b-4b31-8c86-a6b35e625427,Untitled Stop,25.7577349945973,-80.2050848908084
6992,SW 3 AV & SW 25 RD,25.75597,-80.207566
remix_e3b2abd6-6f8c-41db-8549-f7d4ebd11545,Untitled Stop,25.7541856603581,-80.2102302720072
8247,SW 22 ST & SW 22 AV,25.75073,-80.229941
remix_21842e2d-9ccd-4d00-8b1f-074ec5566981,Untitled Stop,25.7503225447822,-80.2438293343367
remix_38ab4889-e865-4210-be8a-6ad571c379bc,Untitled Stop,25.7501625870043,-80.2497973954059
remix-34040834,Untitled Stop,25.749971,-80.254644
10719,PONCE DE LEON BLVD@MIRACLE MILE,25.74971,-80.258772
11203,SALZEDO ST & MIRACLE MILE,25.749854,-80.260641
6753,NE 2 AV & NE 75 ST,25.843987,-80.192755
remix_b877aceb-1cee-4f4a-90a8-506467a3cbeb,Untitled Stop,25.8438440315093,-80.1958519249391
remix_d0af989b-d2cd-4de1-a17c-92e7d2e92580,Untitled Stop,25.8437196560521,-80.1993312986993
6914,NW 2 AV & NW 71 ST,25.840024,-80.200749
remix-40313644,Untitled Stop,25.83598,-80.2005
1144,NW 2 AV & NW 62 ST,25.832221,-80.20041
6919,NW 2 AV & NW 58 ST,25.828504,-80.200234
6921,NW 2 AV & NW 54 ST,25.825757,-80.200158
remix_d5f43032-f97e-44dc-98e7-83f92343fd56,Untitled Stop,25.8209021888217,-80.1999170966778
6926,NW 2 AV & NW 46 ST,25.817376,-80.199775
6928,NW 2 AV & NW 41 ST,25.814276,-80.199618
6930,NW 2 AV & NW 37 ST,25.811287,-80.199539
7765,Untitled Stop,25.810346,-80.195465
remix_51a8d6f8-5966-4b42-a23c-bbb592a3aa2d,Untitled Stop,25.8075453161217,-80.1953649111456
remix_ca25ce1a-01c6-437b-819f-ff02d628f276,Untitled Stop,25.8044921925563,-80.1952646202875
remix_356d3798-1d6c-4633-8bd8-c4882bdfb337,Untitled Stop,25.8039542694027,-80.1979074086101
6934,NW 2 AV & NW 27 ST,25.801944,-80.199195
6936,NW 2 AV & NW 22 LN,25.799005,-80.199108
6938,NW 2 AV & NW 20 TE,25.795817,-80.198993
remix_27f48392-efd7-48c2-b32f-3dc75952de6a,Untitled Stop,25.7924184876254,-80.1988949003092
remix_987ff1f4-095f-4af9-814e-fef489bed4d7,Untitled Stop,25.7895181886217,-80.1988348982326
6906,NW 1 PL & NW 13 ST,25.787156,-80.19801
6939,NW 2 AV & NW 10 ST,25.783792,-80.1981
6940,NW 2 AV & NW 7 ST,25.781003,-80.198026
6645,NW 2 AV & NW 5 ST,25.778961,-80.197919
1241,NW 1 AV  &  NW 1 ST,25.775359,-80.195661
6648,NW 2 AV & NW 2 ST,25.776174,-80.197733
24,NW 6 ST & 1 AV,25.77994,-80.19606
6949,NW 2 AV & 6 ST,25.780329,-80.197876
6950,NW 2 AV & NW 8 ST,25.781537,-80.197932
6951,NW 2 AV & NW 10 ST,25.783973,-80.198018
remix_620106a8-a9c7-4b81-bc24-edc15bb0b64c,Untitled Stop,25.7882772330336,-80.1980821764908
remix_ce82b4d8-ef1e-4ef1-97c4-64935c8cb677,Untitled Stop,25.7929316333202,-80.1983373632159
6953,NW 2 AV & NW 20 ST,25.795729,-80.198795
6954,NW 2 AV & NW 22 ST,25.798226,-80.198899
6957,NW 2 AV & NW 27 ST,25.801997,-80.199031
remix_5fc21e04-e007-4b65-9dd3-d80228d393bd,Untitled Stop,25.8038044715144,-80.1978061846883
remix_6e16fb53-ab92-4451-937e-4f3b7cc7fc5e,Untitled Stop,25.8046277212784,-80.1950015645043
remix_bc88622b-b8c9-4e7c-82bf-12598d8a095d,Untitled Stop,25.8077182707256,-80.1950995913585
remix_73656fc0-669e-417e-8811-7acf509023b5,Untitled Stop,25.8104528042485,-80.1977167687338
6961,NW 2 AV & NW 37 ST,25.81124,-80.19935
6963,NW 2 AV & NW 41 ST,25.814237,-80.199482
6965,NW 2 AV & NW 46 ST,25.817633,-80.199613
6967,NW 2 AV & NW 49 ST,25.820913,-80.19972
6970,NW 2 AV & NW 54 ST,25.825006,-80.199917
6972,NW 2 AV & NW 58 ST,25.828854,-80.200088
remix_3c05538c-4aef-4757-901c-f3da6086bfb3,Untitled Stop,25.8327868078709,-80.200264301399
6975,NW 2 AV & NW 67 ST,25.836533,-80.200458
6977,NW 2 AV & 71 ST,25.839765,-80.200604
6979,NW 2 AV & NW 75 ST,25.843466,-80.200731
26,NW 2 AV & 79 ST,25.846698,-80.20087
7620,NE 79 ST & NE MIAMI CT,25.847375,-80.196125
7621,NE 79 ST & NE 1 CT,25.847432,-80.194457
remix_b632ad7e-9e31-444c-9da1-adb4633f03e4,Untitled Stop,25.9099863221488,-80.1442034118841
remix_45987237-9c7d-4d58-b115-7d6bf1a6053a,Untitled Stop,25.9157494277549,-80.1461029162385
remix_d91fdbdd-254e-4139-b12b-7428094403ba,Untitled Stop,25.9154730441264,-80.1521860838499
remix_1c905195-5c0b-40e7-b3b7-4624dc75d9bc,Untitled Stop,25.9153093031948,-80.1556436264434
remix_1104594a-7815-4acc-aa2b-62a1efef90c0,Untitled Stop,25.9150679881541,-80.159078223201
remix_6cebb798-fc5a-4c3f-bb19-47c1ab610d9d,Untitled Stop,25.9149065875195,-80.1625309694426
remix_f2f06e74-43c2-4f46-a15a-07a564268d15,Untitled Stop,25.9147589876829,-80.1659808594252
5403,NE 16 AV & NE 149 ST,25.912982,-80.167453
5404,NE 16 AV & W DIXIE HY,25.911288,-80.167352
remix_f79f1557-ddbe-4afe-be05-2659c992a822,Untitled Stop,25.9077560475425,-80.1672176017083
remix_76fbc866-42c9-43a3-9c56-5ae10cea1a7a,Untitled Stop,25.9042239249082,-80.1670347490611
remix_08e676fd-5176-4a51-af12-50f497f41085,Untitled Stop,25.9006924001269,-80.1668557258277
8940,NE 135 ST & NE 14 AV,25.900209,-80.170195
8941,NE 135 ST & NE 12 AV,25.900037,-80.174412
225,NE 135 ST & W DIXIE HWY,25.899664,-80.179462
8943,NE 135 ST & NE 7 AV,25.899646,-80.184482
8944,NE 135 ST & NE 6 AV,25.899491,-80.187278
8945,NE 135 ST & NE 4 AV,25.899303,-80.191202
5658,NE 135 ST & NE 2 CT,25.89919,-80.193565
5660,NE 135 ST & N MIAMI AV,25.898919,-80.198871
5661,NW 135 ST & NW 2 AV,25.898717,-80.202493
